domain,label,source_dataset,source_threat,source_label,source_length,length_band
uqqzpqulcvj.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,uqqzpqulcvj,11,dga_11_12
urqmsjzeabku.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,urqmsjzeabku,12,dga_11_12
ursvylypwru.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ursvylypwru,11,dga_11_12
uuqyeuuvcdgt.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,uuqyeuuvcdgt,12,dga_11_12
uuxibmmpmryp.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,uuxibmmpmryp,12,dga_11_12
uvabxkbdiey.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,uvabxkbdiey,11,dga_11_12
uvjxwiikggb.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,uvjxwiikggb,11,dga_11_12
uxteptttmur.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,uxteptttmur,11,dga_11_12
uxvcpospten.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,uxvcpospten,11,dga_11_12
vantvqgbdya.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vantvqgbdya,11,dga_11_12
vbpccinmuqpy.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vbpccinmuqpy,12,dga_11_12
vclveflzjcz.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vclveflzjcz,11,dga_11_12
vcvuxmhtpng.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vcvuxmhtpng,11,dga_11_12
vdxexwtmjvj.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vdxexwtmjvj,11,dga_11_12
vedkneeddyyy.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vedkneeddyyy,12,dga_11_12
veuxpnqiibk.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,veuxpnqiibk,11,dga_11_12
vhtgepictom.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vhtgepictom,11,dga_11_12
viffbsgracvo.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,viffbsgracvo,12,dga_11_12
vjeqmkltsbfi.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vjeqmkltsbfi,12,dga_11_12
vjiorulegacy.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vjiorulegacy,12,dga_11_12
vjprbvpknyv.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vjprbvpknyv,11,dga_11_12
vkkxoiduejwd.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vkkxoiduejwd,12,dga_11_12
vlmtdhockey.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vlmtdhockey,11,dga_11_12
vlsbdlazliz.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vlsbdlazliz,11,dga_11_12
vmhugbqqhgt.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vmhugbqqhgt,11,dga_11_12
vmseitfsvwk.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vmseitfsvwk,11,dga_11_12
vocyrykefid.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vocyrykefid,11,dga_11_12
vofyjukefuj.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vofyjukefuj,11,dga_11_12
vojycafyfed.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vojycafyfed,11,dga_11_12
vojygikufep.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vojygikufep,11,dga_11_12
vojyrycofel.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vojyrycofel,11,dga_11_12
vojyzocifex.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vojyzocifex,11,dga_11_12
volygykofoc.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,volygykofoc,11,dga_11_12
vonybycofyv.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vonybycofyv,11,dga_11_12
vonymakufyz.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vonymakufyz,11,dga_11_12
vonymecyfyq.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vonymecyfyq,11,dga_11_12
vopygacefot.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vopygacefot,11,dga_11_12
vowydefyfam.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vowydefyfam,11,dga_11_12
vowyzikofad.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vowyzikofad,11,dga_11_12
voyrogkynud.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,voyrogkynud,11,dga_11_12
vpnaengerjet.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vpnaengerjet,12,dga_11_12
vptvunnzmvp.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vptvunnzmvp,11,dga_11_12
vrakpiauuwr.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vrakpiauuwr,11,dga_11_12
vsjfmpgrbjft.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vsjfmpgrbjft,12,dga_11_12
vsxtjltbdct.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vsxtjltbdct,11,dga_11_12
vvekkajfiwau.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vvekkajfiwau,12,dga_11_12
vvggporsche.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vvggporsche,11,dga_11_12
vvhszoafdvdj.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vvhszoafdvdj,12,dga_11_12
vxcpporsche.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vxcpporsche,11,dga_11_12
vxdozfqxzvxs.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vxdozfqxzvxs,12,dga_11_12
vxdxrulegacy.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vxdxrulegacy,12,dga_11_12
vxhakiulpeb.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vxhakiulpeb,11,dga_11_12
vznyageclaim.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,vznyageclaim,12,dga_11_12
wadwengerjet.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wadwengerjet,12,dga_11_12
wblydiqlxupm.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wblydiqlxupm,12,dga_11_12
wbsxyovebhar.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wbsxyovebhar,12,dga_11_12
wcgnxabolhgk.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wcgnxabolhgk,12,dga_11_12
wcoqpsqztuz.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wcoqpsqztuz,11,dga_11_12
wdzipsrqdyh.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wdzipsrqdyh,11,dga_11_12
wfwcotkowes.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wfwcotkowes,11,dga_11_12
wgoksgkqgusw.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wgoksgkqgusw,12,dga_11_12
whgxrkvywft.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,whgxrkvywft,11,dga_11_12
wihabufupji.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wihabufupji,11,dga_11_12
wluheqdxlnad.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wluheqdxlnad,12,dga_11_12
wmfcknuasop.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wmfcknuasop,11,dga_11_12
wobxvolwcgyw.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wobxvolwcgyw,12,dga_11_12
wojohqtfdbfs.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wojohqtfdbfs,12,dga_11_12
wqhtuhxuxse.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wqhtuhxuxse,11,dga_11_12
wqpbancorml.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wqpbancorml,11,dga_11_12
wsgcwysmgse.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wsgcwysmgse,11,dga_11_12
wssmuecweikg.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wssmuecweikg,12,dga_11_12
wsuymawqiygy.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wsuymawqiygy,12,dga_11_12
wsyaeuccsis.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wsyaeuccsis,11,dga_11_12
wtivvoldsfjl.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wtivvoldsfjl,12,dga_11_12
wudwdhockey.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wudwdhockey,11,dga_11_12
wukdcjgktqy.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wukdcjgktqy,11,dga_11_12
wurxepictom.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wurxepictom,11,dga_11_12
wuudvfmgbqz.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wuudvfmgbqz,11,dga_11_12
wyghwojxxqdn.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wyghwojxxqdn,12,dga_11_12
wytmodaudth.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,wytmodaudth,11,dga_11_12
xcqawaferuc.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xcqawaferuc,11,dga_11_12
xdeheovnygjc.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xdeheovnygjc,12,dga_11_12
xdnondhjffa.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xdnondhjffa,11,dga_11_12
xenhkjxsrrm.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xenhkjxsrrm,11,dga_11_12
xhhumonkeys.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xhhumonkeys,11,dga_11_12
xhqqquerque.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xhqqquerque,11,dga_11_12
xjkrareisbad.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xjkrareisbad,12,dga_11_12
xjnsepictom.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xjnsepictom,11,dga_11_12
xjrqporsche.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xjrqporsche,11,dga_11_12
xkmkjoxbvon.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xkmkjoxbvon,11,dga_11_12
xlbsareisbad.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xlbsareisbad,12,dga_11_12
xleynyihehct.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xleynyihehct,12,dga_11_12
xlqtmmdcrqio.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xlqtmmdcrqio,12,dga_11_12
xmaezeytsqj.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xmaezeytsqj,11,dga_11_12
xmhsxclifcf.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xmhsxclifcf,11,dga_11_12
xmscueqamkx.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xmscueqamkx,11,dga_11_12
xqmplloihbgk.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xqmplloihbgk,12,dga_11_12
xrpwtaprius.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xrpwtaprius,11,dga_11_12
xrznageclaim.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xrznageclaim,12,dga_11_12
xtcsrancisco.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xtcsrancisco,12,dga_11_12
xteldnncnjxl.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xteldnncnjxl,12,dga_11_12
xtvikyxnfcgy.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xtvikyxnfcgy,12,dga_11_12
xufzbyfafewy.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xufzbyfafewy,12,dga_11_12
xugaronimuva.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xugaronimuva,12,dga_11_12
xuqasydumyro.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xuqasydumyro,12,dga_11_12
xuqatademyjo.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xuqatademyjo,12,dga_11_12
xwdtonuhpnbe.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xwdtonuhpnbe,12,dga_11_12
xxjuuiecqbb.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xxjuuiecqbb,11,dga_11_12
xxlqxpwnxpb.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xxlqxpwnxpb,11,dga_11_12
xyacgflvmpf.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xyacgflvmpf,11,dga_11_12
xyxjuwkbmlog.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xyxjuwkbmlog,12,dga_11_12
xzcudhockey.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,xzcudhockey,11,dga_11_12
yadkyqaqgnp.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,yadkyqaqgnp,11,dga_11_12
yagcptwsnlbq.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,yagcptwsnlbq,12,dga_11_12
yajmftemles.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,yajmftemles,11,dga_11_12
yayamonkeys.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,yayamonkeys,11,dga_11_12
ybwfvbchixff.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ybwfvbchixff,12,dga_11_12
ycmgquuphix.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ycmgquuphix,11,dga_11_12
ycslwaiuvhre.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ycslwaiuvhre,12,dga_11_12
yekcquerque.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,yekcquerque,11,dga_11_12
yfbnnorwxoc.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,yfbnnorwxoc,11,dga_11_12
ygdniuhbbizi.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ygdniuhbbizi,12,dga_11_12
yhmjeihtdupo.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,yhmjeihtdupo,12,dga_11_12
yhqutqkwqwl.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,yhqutqkwqwl,11,dga_11_12
yiieengerjet.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,yiieengerjet,12,dga_11_12
yinteopukofo.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,yinteopukofo,12,dga_11_12
ymralqkascw.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ymralqkascw,11,dga_11_12
ymsxnkganni.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ymsxnkganni,11,dga_11_12
ymtpancorml.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ymtpancorml,11,dga_11_12
ymuuporsche.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ymuuporsche,11,dga_11_12
ynnuuadpfif.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ynnuuadpfif,11,dga_11_12
yrerphyyxli.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,yrerphyyxli,11,dga_11_12
ysjaordf150.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ysjaordf150,11,dga_11_12
yslbficlight.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,yslbficlight,12,dga_11_12
ysvaquerque.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ysvaquerque,11,dga_11_12
yuvkqfbwwrpb.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,yuvkqfbwwrpb,12,dga_11_12
yvjnzcpolrp.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,yvjnzcpolrp,11,dga_11_12
ywaqsayeoisu.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ywaqsayeoisu,12,dga_11_12
ywgmcckokgs.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ywgmcckokgs,11,dga_11_12
ywikkyiqyucc.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ywikkyiqyucc,12,dga_11_12
ywimmaauegyk.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ywimmaauegyk,12,dga_11_12
ywioaguuegyy.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ywioaguuegyy,12,dga_11_12
ywkemeyyimg.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ywkemeyyimg,11,dga_11_12
ywmqaiyqmomw.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ywmqaiyqmomw,12,dga_11_12
ywoaggceouqu.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ywoaggceouqu,12,dga_11_12
ywokiucqwsu.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ywokiucqwsu,11,dga_11_12
ywqvjjvdvjtg.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ywqvjjvdvjtg,12,dga_11_12
ywueugpudtn.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ywueugpudtn,11,dga_11_12
ywyqowemmmai.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ywyqowemmmai,12,dga_11_12
yyqivfgwchev.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,yyqivfgwchev,12,dga_11_12
zauzynzmhnov.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zauzynzmhnov,12,dga_11_12
zexfouthpqv.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zexfouthpqv,11,dga_11_12
zfkxporsche.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zfkxporsche,11,dga_11_12
zhznengerjet.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zhznengerjet,12,dga_11_12
zimwxfoojsk.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zimwxfoojsk,11,dga_11_12
zmztqytlmyb.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zmztqytlmyb,11,dga_11_12
zpjiirupcrwz.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zpjiirupcrwz,12,dga_11_12
zrjkareisbad.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zrjkareisbad,12,dga_11_12
ztdqppnpbchi.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ztdqppnpbchi,12,dga_11_12
ztnrjxvqeov.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,ztnrjxvqeov,11,dga_11_12
zttgmohpedwy.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zttgmohpedwy,12,dga_11_12
zvjpdhockey.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zvjpdhockey,11,dga_11_12
zxjrareisbad.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zxjrareisbad,12,dga_11_12
zxncjhhgzhj.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zxncjhhgzhj,11,dga_11_12
zznlekvuynxr.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,zznlekvuynxr,12,dga_11_12
10e432k0wbe6oj5.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,10e432k0wbe6oj5,15,dga_13_15
141456cbypglw85.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,141456cbypglw85,15,dga_13_15
14af7xy6o0q4gh1.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,14af7xy6o0q4gh1,15,dga_13_15
1614epqdqvgj3v7.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,1614epqdqvgj3v7,15,dga_13_15
167ps2evc8khi0m.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,167ps2evc8khi0m,15,dga_13_15
18yhydifk6q258i.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,18yhydifk6q258i,15,dga_13_15
1f3v5tyv1j52y0q.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,1f3v5tyv1j52y0q,15,dga_13_15
1fghktobafsfwxc.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,1fghktobafsfwxc,15,dga_13_15
1jctshg8wrqts25.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,1jctshg8wrqts25,15,dga_13_15
1l7polw8iret5dy.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,1l7polw8iret5dy,15,dga_13_15
1palwhstujct7t7.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,1palwhstujct7t7,15,dga_13_15
1rcj7bc6mdar3vk.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,1rcj7bc6mdar3vk,15,dga_13_15
1rslalabotq872q.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,1rslalabotq872q,15,dga_13_15
1topqpops6sd1dy.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,1topqpops6sd1dy,15,dga_13_15
1v1h10qra4kp1vw.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,1v1h10qra4kp1vw,15,dga_13_15
1v1nq0grivinypc.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,1v1nq0grivinypc,15,dga_13_15
1xwl3lsfi0mpw4u.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,1xwl3lsfi0mpw4u,15,dga_13_15
3056q43tst52m0g.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,3056q43tst52m0g,15,dga_13_15
3b16crofyjatet3.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,3b16crofyjatet3,15,dga_13_15
3b3rwf70wloxwjm.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,3b3rwf70wloxwjm,15,dga_13_15
3ba2sfal7lk6c27.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,3ba2sfal7lk6c27,15,dga_13_15
3bu0u83tg2mlqxq.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,3bu0u83tg2mlqxq,15,dga_13_15
3dcxw0e6y6ixirq.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,3dcxw0e6y6ixirq,15,dga_13_15
3fmnofwx1rijuds.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,3fmnofwx1rijuds,15,dga_13_15
3jk6s4k2ij7h5fg.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,3jk6s4k2ij7h5fg,15,dga_13_15
3jmng65pypybsbi.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,3jmng65pypybsbi,15,dga_13_15
3li8ob74o2uvu85.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,3li8ob74o2uvu85,15,dga_13_15
3tqpgdu6cry0y8u.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,3tqpgdu6cry0y8u,15,dga_13_15
3v1nabm4mhcbk8w.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,3v1nabm4mhcbk8w,15,dga_13_15
3varw4o8qla0klu.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,3varw4o8qla0klu,15,dga_13_15
3vgx3twdc870k4i.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,3vgx3twdc870k4i,15,dga_13_15
3vip30ehad3rs2c.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,3vip30ehad3rs2c,15,dga_13_15
4dtz9i9lcq3kug.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,4dtz9i9lcq3kug,14,dga_13_15
50cla43ru2u272e.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,50cla43ru2u272e,15,dga_13_15
52ab3j1xkxk8mbq.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,52ab3j1xkxk8mbq,15,dga_13_15
56wfs4s4mdk034s.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,56wfs4s4mdk034s,15,dga_13_15
5cpgeugfl4yzo.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,5cpgeugfl4yzo,13,dga_13_15
5dexchgn1jydapq.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,5dexchgn1jydapq,15,dga_13_15
5dkbe2avwbg4ij1.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,5dkbe2avwbg4ij1,15,dga_13_15
5fqdo6g2s27h52m.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,5fqdo6g2s27h52m,15,dga_13_15
5hi8alw87d5l7v7.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,5hi8alw87d5l7v7,15,dga_13_15
5jo4ifohk0s4uns.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,5jo4ifohk0s4uns,15,dga_13_15
5lkhg2m8mn34eje.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,5lkhg2m8mn34eje,15,dga_13_15
5lklgjcxyvcnadg.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,5lklgjcxyvcnadg,15,dga_13_15
5ls0w6ada4mpup7.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,5ls0w6ada4mpup7,15,dga_13_15
5nwr5tmruhgji0e.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,5nwr5tmruhgji0e,15,dga_13_15
5ted5tqp1nin7hw.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,5ted5tqp1nin7hw,15,dga_13_15
72q6el1ts2s0u4g.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,72q6el1ts2s0u4g,15,dga_13_15
74otcb52chc4iru.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,74otcb52chc4iru,15,dga_13_15
76367n1ly6361b3.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,76367n1ly6361b3,15,dga_13_15
76af5vi4ipwfobe.info,1,ExtraHop/DGA-Detection-Training-Dataset,dga,76af5vi4ipwfobe,15,dga_13_15
783dynqvqx567p5.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,783dynqvqx567p5,15,dga_13_15
7b7dwtgrk8qhm83.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,7b7dwtgrk8qhm83,15,dga_13_15
7fefglc230ipkta.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,7fefglc230ipkta,15,dga_13_15
7her3x32c2i23bu.net,1,ExtraHop/DGA-Detection-Training-Dataset,dga,7her3x32c2i23bu,15,dga_13_15
7horuv7js610i8s.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,7horuv7js610i8s,15,dga_13_15
7j76m6arkdqn1j3.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,7j76m6arkdqn1j3,15,dga_13_15
7jaxsjilyde4yho.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,7jaxsjilyde4yho,15,dga_13_15
7nedk0af3t78kva.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,7nedk0af3t78kva,15,dga_13_15
7ngxyn5nk4yj78e.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,7ngxyn5nk4yj78e,15,dga_13_15
7rulstclw8w0w0m.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,7rulstclw8w0w0m,15,dga_13_15
7vm8uhi0oretgrk.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,7vm8uhi0oretgrk,15,dga_13_15
7x3nsdkf74gtebu.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,7x3nsdkf74gtebu,15,dga_13_15
a0oh1jetc4ifghm.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,a0oh1jetc4ifghm,15,dga_13_15
a2kx307j70kb72a.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,a2kx307j70kb72a,15,dga_13_15
a6ejafmn3xejwhs.com,1,ExtraHop/DGA-Detection-Training-Dataset,dga,a6ejafmn3xejwhs,15,dga_13_15
aaaaiwimkqica.org,1,ExtraHop/DGA-Detection-Training-Dataset,dga,aaaaiwimkqica,13,dga_13_15
